0.0182,-0.2540,0.9543,	-4.82,-27.00,-73.16,	1.40,-4.82,-3.66	1.9327,	53.143054,-1.450697,	16:14:49:20
0.0186,-0.2563,0.9562,	-4.82,-27.00,-73.16,	1.40,-4.88,-3.72	1.9423,	53.143054,-1.450697,	16:14:49:20
0.0193,-0.2555,0.9539,	-4.91,-26.73,-73.27,	1.46,-4.88,-3.66	1.9519,	53.143054,-1.450697,	16:14:49:20
0.0192,-0.2546,0.9531,	-4.91,-26.73,-73.27,	1.34,-4.76,-3.60	1.9615,	53.143054,-1.450697,	16:14:49:30
0.0186,-0.2544,0.9517,	-4.73,-27.00,-73.27,	1.46,-4.82,-3.72	1.9712,	53.143054,-1.450697,	16:14:49:30
0.0195,-0.2544,0.9556,	-4.73,-27.00,-73.27,	1.40,-4.82,-3.66	1.9808,	53.143054,-1.450697,	16:14:49:30
0.0190,-0.2548,0.9531,	-4.64,-27.00,-73.16,	1.46,-4.82,-3.66	1.9904,	53.143054,-1.450697,	16:14:49:40
0.0194,-0.2562,0.9561,	-4.64,-27.00,-73.16,	1.40,-4.82,-3.72	2.0000,	53.143054,-1.450697,	16:14:49:40
0.0195,-0.2549,0.9507,	-4.91,-27.09,-73.06,	1.46,-4.82,-3.66	2.0096,	53.143054,-1.450697,	16:14:49:40
0.0189,-0.2545,0.9523,	-4.91,-27.09,-73.06,	1.40,-4.88,-3.72	2.0192,	53.143054,-1.450697,	16:14:49:50
0.0204,-0.2552,0.9550,	-4.55,-27.00,-73.06,	1.40,-4.82,-3.72	2.0288,	53.143054,-1.450697,	16:14:49:50
0.0198,-0.2549,0.9583,	-4.55,-27.00,-73.06,	1.34,-4.82,-3.66	2.0385,	53.143054,-1.450697,	16:14:49:50
0.0188,-0.2539,0.9581,	-4.55,-27.09,-73.16,	1.40,-4.82,-3.66	2.0481,	53.143054,-1.450698,	16:14:49:60
0.0199,-0.2551,0.9584,	-4.55,-27.09,-73.16,	1.46,-4.88,-3.72	2.0577,	53.143054,-1.450698,	16:14:49:60
0.0201,-0.2554,0.9606,	-4.64,-26.82,-72.96,	1.46,-4.82,-3.60	2.0673,	53.143054,-1.450698,	16:14:49:70
0.0184,-0.2552,0.9583,	-4.64,-26.82,-72.96,	1.46,-4.82,-3.60	2.0769,	53.143054,-1.450698,	16:14:49:70
0.0195,-0.2554,0.9578,	-4.73,-27.00,-73.06,	1.46,-4.82,-3.66	2.0865,	53.143054,-1.450698,	16:14:49:70
0.0192,-0.2554,0.9595,	-4.73,-27.00,-73.06,	1.34,-4.76,-3.66	2.0962,	53.143054,-1.450698,	16:14:49:80
0.0193,-0.2554,0.9569,	-4.73,-26.91,-73.27,	1.40,-4.82,-3.66	2.1154,	-35883.220649,-14.000000,	16:14:49:80
0.0193,-0.2535,0.9564,	-4.73,-26.91,-73.27,	1.40,-4.76,-3.66	2.1250,	53.143054,-1.450699,	16:14:49:90
0.0190,-0.2542,0.9558,	-4.73,-27.00,-73.06,	1.46,-4.82,-3.66	2.1346,	53.143054,-1.450699,	16:14:49:90
0.0184,-0.2560,0.9579,	-4.73,-27.00,-73.06,	1.34,-4.76,-3.66	2.1442,	53.143054,-1.450699,	16:14:49:90
0.0186,-0.2548,0.9568,	-4.73,-27.00,-73.06,	1.40,-4.82,-3.66	2.1538,	53.143054,-1.450700,	16:14:50:0
0.0195,-0.2549,0.9583,	-4.73,-27.00,-73.06,	1.46,-4.82,-3.66	2.1635,	53.143054,-1.450700,	16:14:50:0
0.0203,-0.2543,0.9613,	-4.55,-27.00,-73.16,	1.40,-4.82,-3.66	2.1731,	53.143054,-1.450700,	16:14:50:10
0.0201,-0.2551,0.9591,	-4.55,-27.00,-73.16,	1.46,-4.88,-3.66	2.1827,	53.143054,-1.450700,	16:14:50:10
0.0192,-0.2554,0.9600,	-4.82,-26.82,-73.06,	1.34,-4.76,-3.60	2.1923,	53.143054,-1.450700,	16:14:50:10
0.0200,-0.2552,0.9596,	-4.82,-26.82,-73.06,	1.34,-4.76,-3.60	2.2019,	53.143054,-1.450700,	16:14:50:20
0.0192,-0.2544,0.9619,	-4.64,-27.00,-73.16,	1.40,-4.88,-3.72	2.2115,	53.143054,-1.450700,	16:14:50:20
0.0194,-0.2549,0.9628,	-4.64,-27.00,-73.16,	1.46,-4.94,-3.66	2.2212,	53.143054,-1.450700,	16:14:50:20
0.0189,-0.2546,0.9639,	-4.55,-27.27,-73.16,	1.40,-4.82,-3.72	2.2308,	53.143054,-1.450700,	16:14:50:30
0.0198,-0.2549,0.9630,	-4.55,-27.27,-73.16,	1.46,-4.82,-3.66	2.2404,	53.143054,-1.450700,	16:14:50:30
0.0199,-0.2554,0.9645,	-4.55,-27.09,-73.16,	1.40,-4.82,-3.72	2.2500,	53.143054,-1.450700,	16:14:50:30
0.0197,-0.2548,0.9635,	-4.55,-27.09,-73.16,	1.46,-4.88,-3.72	2.2596,	53.143054,-1.450700,	16:14:50:40
0.0193,-0.2551,0.9650,	-4.91,-27.09,-73.27,	1.40,-4.88,-3.66	2.2692,	53.143054,-1.450700,	16:14:50:40
0.0198,-0.2549,0.9641,	-4.91,-27.09,-73.27,	1.46,-4.88,-3.66	2.2788,	53.143054,-1.450700,	16:14:50:40
0.0199,-0.2562,0.9642,	-4.73,-27.18,-72.96,	1.40,-4.88,-3.66	2.2885,	53.143054,-1.450701,	16:14:50:50
0.0198,-0.2552,0.9648,	-4.73,-27.00,-72.96,	1.46,-4.88,-3.72	2.3077,	-25689.220649,-14.000000,	16:14:50:50
0.0192,-0.2551,0.9651,	-4.73,-27.00,-73.06,	1.40,-4.82,-3.72	2.3173,	53.143054,-1.450701,	16:14:50:60
0.0198,-0.2543,0.9652,	-4.73,-27.00,-73.06,	1.40,-4.82,-3.66	2.3269,	53.143054,-1.450701,	16:14:50:60
0.0195,-0.2548,0.9648,	-4.73,-26.82,-73.06,	1.53,-4.88,-3.72	2.3365,	53.143054,-1.450702,	16:14:50:70
0.0195,-0.2544,0.9639,	-4.73,-26.82,-73.06,	1.46,-4.82,-3.66	2.3462,	53.143054,-1.450702,	16:14:50:70
0.0203,-0.2555,0.9640,	-4.64,-26.82,-72.86,	1.40,-4.82,-3.60	2.3558,	53.143054,-1.450702,	16:14:50:70
0.0190,-0.2544,0.9650,	-4.64,-26.82,-72.86,	1.46,-4.88,-3.72	2.3654,	53.143054,-1.450702,	16:14:50:80
0.0204,-0.2554,0.9647,	-4.64,-27.18,-73.16,	1.40,-4.82,-3.66	2.3750,	53.143054,-1.450702,	16:14:50:80
0.0198,-0.2543,0.9641,	-4.64,-27.18,-73.16,	1.40,-4.82,-3.72	2.3846,	53.143054,-1.450702,	16:14:50:80
0.0197,-0.2538,0.9642,	-5.00,-27.09,-73.06,	1.46,-4.88,-3.66	2.3942,	53.143054,-1.450702,	16:14:50:90
0.0199,-0.2559,0.9650,	-5.00,-27.09,-73.06,	1.46,-4.82,-3.66	2.4038,	53.143054,-1.450702,	16:14:50:90
0.0195,-0.2552,0.9653,	-4.82,-26.82,-73.47,	1.40,-4.82,-3.66	2.4135,	53.143054,-1.450702,	16:14:50:90
0.0195,-0.2546,0.9659,	-4.82,-26.82,-73.47,	1.40,-4.88,-3.66	2.4231,	53.143054,-1.450702,	16:14:51:0
0.0195,-0.2551,0.9661,	-4.55,-26.91,-73.06,	1.40,-4.82,-3.60	2.4327,	53.143054,-1.450702,	16:14:51:0
0.0199,-0.2538,0.9636,	-4.55,-26.91,-73.06,	1.53,-4.94,-3.66	2.4423,	53.143054,-1.450702,	16:14:51:0
0.0204,-0.2543,0.9639,	-4.82,-27.00,-73.27,	1.53,-4.82,-3.66	2.4519,	53.143054,-1.450702,	16:14:51:10
0.0187,-0.2539,0.9657,	-4.82,-27.00,-73.27,	1.40,-4.82,-3.66	2.4615,	53.143054,-1.450702,	16:14:51:10
0.0198,-0.2556,0.9656,	-4.73,-27.00,-73.16,	1.40,-4.88,-3.72	2.4712,	53.143054,-1.450702,	16:14:51:20
0.0198,-0.2550,0.9668,	-4.73,-27.00,-73.16,	1.34,-4.82,-3.60	2.4808,	53.143054,-1.450702,	16:14:51:20
0.0192,-0.2544,0.9663,	-4.55,-27.27,-73.16,	1.40,-4.82,-3.60	2.5000,	53.143054,-1.450702,	16:14:51:30
0.0192,-0.2548,0.9683,	-4.55,-27.27,-73.16,	1.40,-4.82,-3.66	2.5096,	53.143054,-1.450702,	16:14:51:30
0.0201,-0.2555,0.9666,	-4.64,-26.91,-72.96,	1.46,-4.88,-3.66	2.5192,	53.143054,-1.450702,	16:14:51:30
0.0192,-0.2551,0.9661,	-4.64,-26.91,-72.96,	1.40,-4.82,-3.72	2.5288,	53.143054,-1.450702,	16:14:51:40
0.0198,-0.2537,0.9658,	-4.64,-27.18,-73.06,	1.46,-4.88,-3.66	2.5385,	53.143054,-1.450702,	16:14:51:40
0.0195,-0.2551,0.9674,	-4.64,-27.18,-73.06,	1.40,-4.82,-3.66	2.5481,	53.143054,-1.450702,	16:14:51:40
0.0195,-0.2540,0.9662,	-4.91,-27.00,-73.06,	1.40,-4.82,-3.66	2.5577,	53.143054,-1.450702,	16:14:51:50
0.0199,-0.2544,0.9683,	-4.91,-27.00,-73.06,	1.46,-4.88,-3.72	2.5673,	53.143054,-1.450702,	16:14:51:50
0.0199,-0.2540,0.9668,	-4.73,-27.00,-72.96,	1.46,-4.88,-3.72	2.5769,	53.143054,-1.450702,	16:14:51:50
0.0195,-0.2554,0.9673,	-4.73,-27.00,-72.96,	1.40,-4.82,-3.66	2.5865,	53.143054,-1.450703,	16:14:51:60
0.0198,-0.2545,0.9668,	-4.82,-26.91,-72.86,	1.46,-4.94,-3.60	2.5962,	53.143054,-1.450703,	16:14:51:60
0.0188,-0.2538,0.9668,	-4.82,-26.91,-72.86,	1.40,-4.76,-3.66	2.6058,	53.143054,-1.450703,	16:14:51:70
0.0198,-0.2552,0.9662,	-4.82,-27.00,-72.96,	1.40,-4.82,-3.66	2.6154,	53.143054,-1.450703,	16:14:51:70
0.0204,-0.2548,0.9652,	-4.82,-27.00,-72.96,	1.34,-4.82,-3.72	2.6250,	53.143054,-1.450703,	16:14:51:70
0.0186,-0.2542,0.9641,	-4.82,-27.09,-73.06,	1.46,-4.88,-3.66	2.6346,	53.143054,-1.450703,	16:14:51:80
0.0208,-0.2567,0.9633,	-4.82,-27.09,-73.06,	1.40,-4.88,-3.66	2.6442,	53.143054,-1.450703,	16:14:51:80
0.0194,-0.2554,0.9655,	-4.82,-26.91,-73.16,	1.40,-4.88,-3.66	2.6538,	53.143054,-1.450703,	16:14:51:80
0.0188,-0.2538,0.9684,	-4.82,-26.91,-73.16,	1.46,-4.82,-3.66	2.6635,	53.143054,-1.450703,	16:14:51:90
0.0192,-0.2544,0.9675,	-4.82,-27.00,-73.06,	1.40,-4.82,-3.66	2.6731,	53.143054,-1.450703,	16:14:51:90
0.0203,-0.2540,0.9608,	-4.73,-27.00,-73.06,	1.46,-4.88,-3.66	2.6923,	53.143054,-1.450703,	16:14:52:0
0.0195,-0.2524,0.9631,	-4.91,-27.00,-72.96,	1.40,-4.82,-3.72	2.7019,	53.143054,-1.450703,	16:14:52:0
0.0201,-0.2549,0.9641,	-4.91,-27.00,-72.96,	1.46,-4.88,-3.66	2.7115,	53.143054,-1.450703,	16:14:52:0
0.0186,-0.2550,0.9656,	-4.64,-27.09,-73.16,	1.40,-4.82,-3.66	2.7212,	53.143054,-1.450704,	16:14:52:10
0.0192,-0.2548,0.9664,	-4.64,-27.09,-73.16,	1.46,-4.82,-3.72	2.7308,	53.143054,-1.450704,	16:14:52:10
0.0199,-0.2556,0.9647,	-4.64,-26.82,-73.16,	1.46,-4.88,-3.72	2.7404,	53.143054,-1.450704,	16:14:52:20
0.0197,-0.2539,0.9644,	-4.64,-26.82,-73.16,	1.46,-4.82,-3.72	2.7500,	53.143054,-1.450704,	16:14:52:20
0.0204,-0.2559,0.9651,	-4.64,-26.73,-73.16,	1.40,-4.88,-3.60	2.7596,	53.143054,-1.450704,	16:14:52:20
0.0190,-0.2573,0.9664,	-4.64,-26.73,-73.16,	1.40,-4.82,-3.66	2.7692,	53.143054,-1.450704,	16:14:52:30
0.0189,-0.2554,0.9683,	-4.82,-26.91,-73.16,	1.46,-4.88,-3.72	2.7788,	53.143054,-1.450704,	16:14:52:30
0.0184,-0.2545,0.9668,	-4.82,-26.91,-73.16,	1.40,-4.82,-3.66	2.7885,	53.143054,-1.450704,	16:14:52:30
0.0203,-0.2567,0.9694,	-4.55,-26.91,-73.16,	1.34,-4.76,-3.72	2.7981,	53.143054,-1.450704,	16:14:52:40
0.0199,-0.2549,0.9685,	-4.55,-26.91,-73.16,	1.40,-4.88,-3.66	2.8077,	53.143054,-1.450704,	16:14:52:40
0.0197,-0.2556,0.9691,	-4.82,-27.00,-73.27,	1.40,-4.82,-3.78	2.8173,	53.143054,-1.450704,	16:14:52:40
0.0199,-0.2548,0.9658,	-4.82,-27.00,-73.27,	1.40,-4.88,-3.72	2.8269,	53.143054,-1.450704,	16:14:52:50
0.0187,-0.2545,0.9702,	-4.73,-27.00,-73.06,	1.40,-4.88,-3.72	2.8365,	53.143054,-1.450704,	16:14:52:50
0.0197,-0.2546,0.9669,	-4.73,-27.00,-73.06,	1.46,-4.88,-3.66	2.8462,	53.143054,-1.450704,	16:14:52:50
0.0199,-0.2551,0.9674,	-4.91,-27.27,-72.86,	1.40,-4.76,-3.66	2.8558,	53.143054,-1.450704,	16:14:52:60
0.0194,-0.2550,0.9700,	-4.91,-27.27,-72.86,	1.46,-4.82,-3.66	2.8654,	53.143054,-1.450704,	16:14:52:60
0.0194,-0.2546,0.9662,	-4.82,-27.18,-73.16,	1.46,-4.82,-3.66	2.8846,	53.143054,-1.450705,	16:14:52:70
0.0206,-0.2532,0.9646,	-4.82,-27.18,-73.16,	1.40,-4.76,-3.66	2.8942,	53.143054,-1.450705,	16:14:52:70
0.0190,-0.2542,0.9670,	-4.73,-27.27,-73.37,	1.46,-4.76,-3.66	2.9038,	53.143054,-1.450704,	16:14:52:80
0.0203,-0.2543,0.9677,	-4.73,-27.27,-73.37,	1.40,-4.76,-3.72	2.9135,	53.143054,-1.450704,	16:14:52:80
0.0190,-0.2544,0.9675,	-4.64,-26.91,-73.16,	1.40,-4.82,-3.72	2.9231,	53.143054,-1.450704,	16:14:52:80
0.0194,-0.2546,0.9681,	-4.64,-26.91,-73.16,	1.46,-4.88,-3.66	2.9327,	53.143054,-1.450705,	16:14:52:90
0.0204,-0.2549,0.9697,	-4.73,-26.91,-72.96,	1.40,-4.88,-3.66	2.9423,	53.143054,-1.450705,	16:14:52:90
0.0203,-0.2540,0.9683,	-4.73,-26.91,-72.96,	1.46,-4.88,-3.66	2.9519,	53.143054,-1.450705,	16:14:52:90
0.0203,-0.2546,0.9686,	-4.73,-27.09,-72.96,	1.46,-4.82,-3.72	2.9615,	53.143054,-1.450705,	16:14:53:0
0.0195,-0.2550,0.9690,	-4.73,-27.09,-72.96,	1.46,-4.88,-3.66	2.9712,	53.143054,-1.450705,	16:14:53:0
0.0195,-0.2543,0.9703,	-4.73,-26.82,-73.27,	1.40,-4.88,-3.72	2.9808,	53.143054,-1.450705,	16:14:53:0
0.0200,-0.2548,0.9694,	-4.73,-26.82,-73.27,	1.40,-4.76,-3.66	2.9904,	53.143054,-1.450705,	16:14:53:10
0.0198,-0.2545,0.9694,	-4.64,-27.00,-72.96,	1.46,-4.82,-3.60	3.0000,	53.143054,-1.450705,	16:14:53:10
0.0181,-0.2537,0.9680,	-4.64,-27.00,-72.96,	1.40,-4.82,-3.60	3.0096,	53.143054,-1.450705,	16:14:53:10
0.0192,-0.2542,0.9668,	-4.64,-26.91,-72.86,	1.46,-4.88,-3.66	3.0192,	53.143053,-1.450705,	16:14:53:20
0.0194,-0.2549,0.9678,	-4.64,-26.91,-72.86,	1.40,-4.82,-3.60	3.0288,	53.143053,-1.450705,	16:14:53:20
0.0190,-0.2548,0.9692,	-4.64,-26.91,-72.96,	1.40,-4.88,-3.72	3.0385,	53.143053,-1.450705,	16:14:53:30
0.0194,-0.2549,0.9695,	-4.64,-26.91,-72.96,	1.34,-4.82,-3.72	3.0481,	53.143053,-1.450705,	16:14:53:30
0.0197,-0.2540,0.9669,	-4.82,-26.91,-73.16,	1.46,-4.82,-3.72	3.0577,	53.143053,-1.450705,	16:14:53:30
0.0189,-0.2545,0.9705,	-4.91,-26.91,-73.06,	1.40,-4.82,-3.60	3.0769,	53.143053,-1.450705,	16:14:53:40
0.0188,-0.2537,0.9655,	-4.91,-26.82,-73.27,	1.46,-4.88,-3.72	3.0865,	53.143053,-1.450705,	16:14:53:40
0.0201,-0.2542,0.9680,	-4.73,-26.82,-73.27,	1.46,-4.88,-3.60	3.0962,	53.143053,-1.450706,	16:14:53:50
0.0198,-0.2549,0.9652,	-4.64,-27.09,-73.27,	1.53,-4.94,-3.72	3.1058,	53.143053,-1.450706,	16:14:53:50
0.0194,-0.2551,0.9684,	-4.64,-27.09,-73.27,	1.34,-4.88,-3.60	3.1154,	53.143053,-1.450706,	16:14:53:50
0.0193,-0.2540,0.9677,	-4.73,-27.09,-72.96,	1.53,-4.82,-3.66	3.1250,	53.143053,-1.450706,	16:14:53:60
0.0192,-0.2555,0.9690,	-4.73,-27.09,-72.96,	1.40,-4.82,-3.60	3.1346,	53.143053,-1.450706,	16:14:53:60
0.0188,-0.2532,0.9672,	-4.82,-27.00,-73.06,	1.53,-4.88,-3.66	3.1442,	53.143053,-1.450706,	16:14:53:60
0.0192,-0.2533,0.9692,	-4.82,-27.00,-73.06,	1.46,-4.82,-3.66	3.1538,	53.143053,-1.450707,	16:14:53:70
0.0188,-0.2544,0.9681,	-4.91,-27.00,-73.06,	1.40,-4.76,-3.66	3.1635,	53.143053,-1.450707,	16:14:53:70
0.0200,-0.2545,0.9683,	-4.91,-27.00,-73.06,	1.40,-4.76,-3.72	3.1731,	53.143053,-1.450707,	16:14:53:70
0.0193,-0.2537,0.9688,	-4.73,-27.00,-73.16,	1.46,-4.82,-3.72	3.1827,	53.143053,-1.450707,	16:14:53:80
0.0187,-0.2537,0.9675,	-4.73,-27.00,-73.16,	1.34,-4.88,-3.72	3.1923,	53.143053,-1.450707,	16:14:53:80
0.0190,-0.2527,0.9647,	-4.55,-26.82,-73.16,	1.46,-4.88,-3.60	3.2019,	53.143053,-1.450707,	16:14:53:90
0.0198,-0.2546,0.9642,	-4.55,-26.82,-73.16,	1.34,-4.76,-3.60	3.2115,	53.143053,-1.450707,	16:14:53:90
0.0190,-0.2540,0.9644,	-4.91,-27.09,-73.16,	1.40,-4.82,-3.60	3.2212,	53.143053,-1.450707,	16:14:53:90
0.0200,-0.2551,0.9655,	-4.91,-27.09,-73.16,	1.40,-4.82,-3.60	3.2308,	53.143053,-1.450707,	16:14:54:0
0.0205,-0.2552,0.9645,	-5.00,-27.00,-73.37,	1.46,-4.82,-3.66	3.2404,	53.143053,-1.450707,	16:14:54:0
0.0199,-0.2555,0.9664,	-5.00,-27.00,-73.37,	1.40,-4.82,-3.54	3.2500,	53.143053,-1.450707,	16:14:54:0
0.0206,-0.2546,0.9686,	-4.64,-27.09,-73.06,	1.40,-4.76,-3.66	3.2692,	-9397.220649,-14.000000,	16:14:54:10
0.0197,-0.2538,0.9658,	-4.64,-26.91,-72.96,	1.40,-4.82,-3.66	3.2788,	-9397.220649,-14.000000,	16:14:54:10
0.0201,-0.2551,0.9672,	-4.64,-26.91,-72.96,	1.34,-4.88,-3.66	3.2885,	53.143053,-1.450708,	16:14:54:20
0.0198,-0.2542,0.9646,	-4.55,-26.91,-72.76,	1.46,-4.88,-3.72	3.2981,	53.143053,-1.450708,	16:14:54:20
0.0198,-0.2560,0.9670,	-4.64,-27.18,-72.86,	1.40,-4.82,-3.60	3.3077,	53.143053,-1.450708,	16:14:54:30
0.0186,-0.2538,0.9668,	-4.64,-27.18,-72.86,	1.46,-4.88,-3.66	3.3173,	53.143053,-1.450708,	16:14:54:30
0.0199,-0.2555,0.9680,	-4.55,-27.00,-73.16,	1.40,-4.82,-3.66	3.3269,	53.143053,-1.450708,	16:14:54:30
0.0200,-0.2552,0.9664,	-4.55,-27.00,-73.16,	1.46,-4.88,-3.66	3.3365,	53.143053,-1.450708,	16:14:54:40
0.0194,-0.2546,0.9674,	-4.73,-27.18,-72.96,	1.40,-4.82,-3.66	3.3462,	53.143053,-1.450708,	16:14:54:40
0.0194,-0.2550,0.9645,	-4.73,-27.18,-72.96,	1.40,-4.82,-3.72	3.3558,	53.143053,-1.450708,	16:14:54:40
0.0188,-0.2559,0.9655,	-4.82,-27.00,-73.06,	1.40,-4.88,-3.66	3.3654,	53.143052,-1.450708,	16:14:54:50
0.0195,-0.2556,0.9628,	-4.82,-27.00,-73.06,	1.40,-4.82,-3.60	3.3750,	53.143052,-1.450708,	16:14:54:50
0.0192,-0.2552,0.9656,	-4.55,-27.00,-73.27,	1.34,-4.70,-3.54	3.3846,	53.143052,-1.450708,	16:14:54:50
0.0200,-0.2552,0.9661,	-4.55,-27.00,-73.27,	1.46,-4.76,-3.60	3.3942,	53.143052,-1.450708,	16:14:54:60
0.0195,-0.2567,0.9662,	-4.82,-27.00,-73.16,	1.40,-4.88,-3.72	3.4038,	53.143052,-1.450708,	16:14:54:60
0.0199,-0.2549,0.9680,	-4.82,-27.00,-73.16,	1.46,-4.82,-3.72	3.4135,	53.143052,-1.450708,	16:14:54:60
0.0203,-0.2542,0.9674,	-4.73,-26.91,-73.16,	1.46,-4.88,-3.66	3.4231,	53.143052,-1.450708,	16:14:54:70
0.0197,-0.2551,0.9664,	-4.73,-26.91,-73.16,	1.46,-4.82,-3.72	3.4327,	53.143052,-1.450708,	16:14:54:70
0.0198,-0.2543,0.9683,	-4.64,-27.00,-73.06,	1.34,-4.82,-3.66	3.4423,	53.143052,-1.450708,	16:14:54:70
0.0194,-0.2552,0.9661,	-4.64,-27.00,-73.37,	1.40,-4.82,-3.66	3.4615,	-20637.220649,-14.000000,	16:14:54:80
0.0193,-0.2551,0.9655,	-4.64,-27.00,-73.37,	1.40,-4.88,-3.60	3.4712,	53.143052,-1.450708,	16:14:54:90
0.0181,-0.2549,0.9666,	-4.64,-27.00,-73.06,	1.46,-4.88,-3.66	3.4808,	53.143052,-1.450708,	16:14:54:90
0.0203,-0.2559,0.9653,	-4.64,-27.00,-73.06,	1.40,-4.82,-3.66	3.4904,	53.143052,-1.450708,	16:14:54:90
0.0205,-0.2556,0.9684,	-4.73,-26.91,-72.96,	1.46,-4.88,-3.72	3.5000,	53.143052,-1.450708,	16:14:55:0
0.0201,-0.2551,0.9642,	-5.00,-27.00,-73.06,	1.40,-4.88,-3.66	3.5096,	53.143052,-1.450708,	16:14:55:0
0.0199,-0.2548,0.9637,	-5.00,-27.00,-73.06,	1.40,-4.88,-3.72	3.5192,	53.143052,-1.450708,	16:14:55:0
0.0200,-0.2554,0.9633,	-4.64,-27.00,-72.96,	1.53,-4.82,-3.60	3.5288,	53.143052,-1.450709,	16:14:55:10
0.0188,-0.2554,0.9661,	-4.64,-27.00,-72.96,	1.40,-4.82,-3.72	3.5385,	53.143052,-1.450709,	16:14:55:10
0.0192,-0.2548,0.9651,	-4.64,-26.82,-73.06,	1.40,-4.82,-3.72	3.5481,	53.143052,-1.450709,	16:14:55:10
0.0194,-0.2557,0.9663,	-4.64,-26.82,-73.06,	1.46,-4.82,-3.66	3.5577,	53.143052,-1.450709,	16:14:55:20
0.0195,-0.2551,0.9653,	-4.73,-26.91,-72.96,	1.40,-4.82,-3.60	3.5673,	53.143052,-1.450709,	16:14:55:20
0.0195,-0.2545,0.9685,	-4.73,-26.91,-72.96,	1.40,-4.82,-3.60	3.5769,	53.143052,-1.450709,	16:14:55:20
0.0193,-0.2551,0.9670,	-4.82,-27.18,-73.27,	1.46,-4.82,-3.66	3.5865,	53.143051,-1.450709,	16:14:55:30
0.0193,-0.2548,0.9684,	-4.82,-27.18,-73.27,	1.40,-4.82,-3.72	3.5962,	53.143051,-1.450709,	16:14:55:30
0.0190,-0.2550,0.9670,	-4.73,-27.18,-73.47,	1.46,-4.88,-3.72	3.6058,	53.143051,-1.450709,	16:14:55:40
0.0204,-0.2549,0.9681,	-4.73,-27.18,-73.47,	1.40,-4.82,-3.66	3.6154,	53.143051,-1.450709,	16:14:55:40
0.0204,-0.2561,0.9684,	-4.82,-26.91,-73.06,	1.46,-4.88,-3.66	3.6250,	53.143051,-1.450709,	16:14:55:40
0.0197,-0.2551,0.9669,	-4.82,-26.91,-73.06,	1.46,-4.82,-3.66	3.6346,	53.143051,-1.450709,	16:14:55:50
0.0201,-0.2559,0.9690,	-4.82,-27.00,-72.96,	1.46,-4.88,-3.72	3.6538,	-61881.220649,-14.000000,	16:14:55:50
0.0200,-0.2554,0.9664,	-4.36,-27.18,-73.37,	1.34,-4.82,-3.72	3.6635,	53.143051,-1.450710,	16:14:55:60
0.0189,-0.2543,0.9672,	-4.36,-27.18,-73.37,	1.46,-4.88,-3.66	3.6731,	53.143051,-1.450710,	16:14:55:60
0.0200,-0.2548,0.9677,	-4.91,-27.00,-73.27,	1.40,-4.82,-3.72	3.6827,	53.143051,-1.450710,	16:14:55:60
0.0189,-0.2544,0.9692,	-4.91,-27.00,-73.27,	1.40,-4.82,-3.66	3.6923,	53.143051,-1.450709,	16:14:55:70
0.0197,-0.2561,0.9709,	-4.64,-27.18,-73.06,	1.34,-4.82,-3.60	3.7019,	53.143051,-1.450709,	16:14:55:70
0.0197,-0.2552,0.9701,	-4.73,-27.00,-73.16,	1.46,-4.88,-3.60	3.7115,	53.143051,-1.450709,	16:14:55:70
0.0188,-0.2556,0.9684,	-4.73,-27.00,-73.16,	1.40,-4.82,-3.72	3.7212,	53.143051,-1.450709,	16:14:55:80
0.0194,-0.2550,0.9642,	-4.73,-27.09,-73.27,	1.34,-4.76,-3.60	3.7308,	53.143051,-1.450709,	16:14:55:80
0.0197,-0.2560,0.9694,	-4.73,-27.09,-73.27,	1.40,-4.76,-3.72	3.7404,	53.143051,-1.450709,	16:14:55:80
0.0189,-0.2552,0.9701,	-4.73,-27.00,-73.06,	1.46,-4.76,-3.60	3.7500,	53.143051,-1.450709,	16:14:55:90
0.0195,-0.2546,0.9690,	-4.73,-27.00,-73.06,	1.34,-4.76,-3.66	3.7596,	53.143051,-1.450709,	16:14:55:90
0.0187,-0.2556,0.9688,	-4.82,-27.18,-72.96,	1.34,-4.76,-3.54	3.7692,	53.143051,-1.450709,	16:14:56:0
0.0197,-0.2546,0.9686,	-4.82,-27.18,-72.96,	1.40,-4.88,-3.66	3.7788,	53.143051,-1.450709,	16:14:56:0
0.0194,-0.2549,0.9651,	-4.45,-27.00,-72.86,	1.53,-4.88,-3.72	3.7885,	53.143051,-1.450709,	16:14:56:0
0.0198,-0.2554,0.9629,	-4.45,-27.00,-72.86,	1.53,-4.82,-3.66	3.7981,	53.143051,-1.450710,	16:14:56:10
0.0183,-0.2551,0.9626,	-4.73,-26.73,-72.96,	1.40,-4.82,-3.66	3.8077,	53.143051,-1.450710,	16:14:56:10
0.0197,-0.2552,0.9606,	-4.73,-26.73,-72.96,	1.40,-4.82,-3.66	3.8173,	53.143051,-1.450710,	16:14:56:10
0.0194,-0.2550,0.9594,	-4.82,-27.00,-73.06,	1.34,-4.76,-3.66	3.8269,	53.143051,-1.450709,	16:14:56:20
0.0189,-0.2559,0.9591,	-4.55,-27.00,-73.16,	1.46,-4.82,-3.78	3.8462,	-61881.220649,-14.000000,	16:14:56:20
0.0186,-0.2554,0.9580,	-4.55,-27.00,-73.16,	1.34,-4.82,-3.60	3.8558,	53.143051,-1.450710,	16:14:56:30
