-0.1564,0.0002,0.9760,	0.55,-4.39,-2.62,	22.8654		0.000000,0.000000,	15:30:14:40
-0.1565,0.0017,0.9757,	0.49,-4.39,-2.56,	22.8750		0.000000,0.000000,	15:30:14:40
-0.1564,0.0012,0.9792,	0.55,-4.39,-2.56,	22.6923		0.000000,0.000000,	15:30:13:80
-0.1553,0.0009,0.9780,	0.49,-4.39,-2.50,	22.7019		0.000000,0.000000,	15:30:13:80
-0.1556,-0.0002,0.9789,	0.49,-4.46,-2.56,	22.7115		0.000000,0.000000,	15:30:13:80
-0.1553,0.0294,0.9750,	0.49,-4.39,-2.50,	22.7212		0.000000,0.000000,	15:30:13:80
-0.1570,0.0007,0.9792,	0.55,-4.39,-2.56,	22.7308		0.000000,0.000000,	15:30:13:80
-0.1569,0.0002,0.9783,	0.49,-4.46,-2.50,	22.7404		0.000000,0.000000,	15:30:13:80
-0.1571,-0.0009,0.9788,	0.55,-4.33,-2.44,	22.7500		0.000000,0.000000,	15:30:14:0
-0.1558,0.0009,0.9779,	0.61,-4.46,-2.50,	22.7596		0.000000,0.000000,	15:30:14:0
-0.1565,0.0018,0.9777,	0.55,-4.39,-2.50,	22.7692		0.000000,0.000000,	15:30:14:0
-0.1566,0.0002,0.9789,	0.49,-4.39,-2.50,	22.7788		0.000000,0.000000,	15:30:14:0
-0.1550,0.0000,0.9780,	0.49,-4.46,-2.50,	22.7885		0.000000,0.000000,	15:30:14:0
-0.1554,-0.0005,0.9795,	0.61,-4.46,-2.56,	22.7981		0.000000,0.000000,	15:30:14:0
-0.1564,-0.0006,0.9768,	0.49,-4.39,-2.56,	22.8077		0.000000,0.000000,	15:30:14:20
-0.1561,0.0013,0.9768,	0.55,-4.39,-2.56,	22.8173		0.000000,0.000000,	15:30:14:20
-0.1556,0.0015,0.9788,	0.55,-4.46,-2.50,	22.8269		0.000000,0.000000,	15:30:14:20
-0.1564,0.0011,0.9764,	0.55,-4.46,-2.56,	22.8365		0.000000,0.000000,	15:30:14:20
-0.1558,0.0000,0.9786,	0.61,-4.39,-2.50,	22.8462		0.000000,0.000000,	15:30:14:20
-0.1561,-0.0001,0.9771,	0.49,-4.39,-2.56,	22.8558		0.000000,0.000000,	15:30:14:20
-0.1564,0.0002,0.9760,	0.55,-4.39,-2.62,	22.8654		0.000000,0.000000,	15:30:14:40
-0.1565,0.0017,0.9757,	0.49,-4.39,-2.56,	22.8750		0.000000,0.000000,	15:30:14:40
-0.1564,0.0010,0.9768,	0.49,-4.46,-2.50,	22.8846		0.000000,0.000000,	15:30:14:40
-0.1558,0.0009,0.9777,	0.49,-4.39,-2.56,	22.8942		0.000000,0.000000,	15:30:14:40
-0.1571,0.0011,0.9753,	0.55,-4.39,-2.62,	22.9038		0.000000,0.000000,	15:30:14:40
-0.1567,-0.0001,0.9778,	0.55,-4.39,-2.56,	22.9135		0.000000,0.000000,	15:30:14:40
-0.1550,0.0006,0.9769,	0.55,-4.39,-2.50,	22.9231		0.000000,0.000000,	15:30:14:60
-0.1548,0.0024,0.9762,	0.55,-4.46,-2.56,	22.9327		0.000000,0.000000,	15:30:14:60
-0.1569,0.0004,0.9778,	0.55,-4.27,-2.56,	22.9423		0.000000,0.000000,	15:30:14:60
-0.1567,-0.0002,0.9774,	0.67,-4.39,-2.50,	22.9519		0.000000,0.000000,	15:30:14:60
-0.1554,0.0005,0.9768,	0.55,-4.46,-2.50,	22.9615		0.000000,0.000000,	15:30:14:60
-0.1569,-0.0012,0.9756,	0.55,-4.46,-2.62,	22.9712		0.000000,0.000000,	15:30:14:60
-0.1554,0.0004,0.9767,	0.55,-4.39,-2.56,	22.9808		0.000000,0.000000,	15:30:14:80
-0.1564,-0.0004,0.9775,	0.55,-4.39,-2.50,	22.9904		0.000000,0.000000,	15:30:14:80
-0.1564,0.0002,0.9762,	0.55,-4.39,-2.62,	23.0000		0.000000,0.000000,	15:30:14:80
-0.1559,-0.0002,0.9773,	0.55,-4.39,-2.62,	23.0096		0.000000,0.000000,	15:30:14:80
-0.1570,-0.0006,0.9772,	0.55,-4.39,-2.56,	23.0192		0.000000,0.000000,	15:30:14:80
-0.1562,0.0005,0.9768,	0.55,-4.46,-2.62,	23.0288		0.000000,0.000000,	15:30:15:0
-0.1565,0.0004,0.9772,	0.55,-4.39,-2.50,	23.0385		0.000000,0.000000,	15:30:15:0
-0.1570,0.0011,0.9750,	0.49,-4.39,-2.56,	23.0481		0.000000,0.000000,	15:30:15:0
-0.1567,0.0012,0.9772,	0.49,-4.39,-2.50,	23.0577		0.000000,0.000000,	15:30:15:0
-0.1562,-0.0006,0.9779,	0.49,-4.39,-2.56,	23.0673		0.000000,0.000000,	15:30:15:0
-0.1542,0.0002,0.9774,	0.55,-4.46,-2.62,	23.0769		0.000000,0.000000,	15:30:15:0
-0.1556,0.0009,0.9755,	0.55,-4.39,-2.56,	23.0865		0.000000,0.000000,	15:30:15:20
-0.1556,0.0013,0.9785,	0.49,-4.39,-2.56,	23.0962		0.000000,0.000000,	15:30:15:20
-0.1564,-0.0002,0.9764,	0.49,-4.46,-2.50,	23.1058		0.000000,0.000000,	15:30:15:20
-0.1572,0.0001,0.9774,	0.61,-4.39,-2.50,	23.1154		0.000000,0.000000,	15:30:15:20
-0.1567,0.0000,0.9783,	0.55,-4.39,-2.56,	23.1250		0.000000,0.000000,	15:30:15:20
-0.1567,0.0007,0.9778,	0.49,-4.39,-2.50,	23.1346		0.000000,0.000000,	15:30:15:20
-0.1558,0.0009,0.9777,	0.55,-4.39,-2.56,	23.1442		0.000000,0.000000,	15:30:15:40
-0.1556,0.0015,0.9777,	0.49,-4.39,-2.50,	23.1538		0.000000,0.000000,	15:30:15:40
-0.1565,-0.0002,0.9772,	0.49,-4.39,-2.50,	23.1635		0.000000,0.000000,	15:30:15:40
-0.1555,0.0009,0.9775,	0.55,-4.33,-2.56,	23.1731		0.000000,0.000000,	15:30:15:40
-0.1559,0.0006,0.9785,	0.55,-4.39,-2.56,	23.1827		0.000000,0.000000,	15:30:15:40
-0.1566,0.0012,0.9783,	0.61,-4.46,-2.62,	23.1923		0.000000,0.000000,	15:30:15:40
-0.1548,0.0012,0.9781,	0.61,-4.39,-2.50,	23.2019		0.000000,0.000000,	15:30:15:60
-0.1554,0.0013,0.9790,	0.55,-4.46,-2.50,	23.2115		0.000000,0.000000,	15:30:15:60
-0.1553,0.0015,0.9775,	0.55,-4.39,-2.50,	23.2212		0.000000,0.000000,	15:30:15:60
-0.1559,0.0012,0.9780,	0.49,-4.46,-2.56,	23.2308		0.000000,0.000000,	15:30:15:60
-0.1556,0.0009,0.9785,	0.55,-4.46,-2.50,	23.2404		0.000000,0.000000,	15:30:15:60
-0.1562,0.0009,0.9779,	0.55,-4.46,-2.56,	23.2500		0.000000,0.000000,	15:30:15:60
-0.1567,0.0004,0.9785,	0.55,-4.46,-2.50,	23.2596		0.000000,0.000000,	15:30:15:80
-0.1566,0.0004,0.9778,	0.55,-4.39,-2.62,	23.2692		0.000000,0.000000,	15:30:15:80
-0.1549,0.0004,0.9772,	0.61,-4.39,-2.44,	23.2788		0.000000,0.000000,	15:30:15:80
-0.1553,0.0010,0.9778,	0.49,-4.39,-2.50,	23.2885		0.000000,0.000000,	15:30:15:80
-0.1558,0.0007,0.9786,	0.55,-4.46,-2.56,	23.2981		0.000000,0.000000,	15:30:15:80
-0.1566,0.0005,0.9777,	0.49,-4.46,-2.56,	23.3077		0.000000,0.000000,	15:30:16:0
-0.1552,0.0016,0.9763,	0.55,-4.46,-2.56,	23.3173		0.000000,0.000000,	15:30:16:0
-0.1561,0.0012,0.9773,	0.55,-4.46,-2.50,	23.3269		0.000000,0.000000,	15:30:16:0
-0.1562,0.0002,0.9766,	0.49,-4.46,-2.56,	23.3365		0.000000,0.000000,	15:30:16:0
-0.1561,0.0009,0.9780,	0.67,-4.39,-2.44,	23.3462		0.000000,0.000000,	15:30:16:0
-0.1566,0.0017,0.9763,	0.49,-4.39,-2.56,	23.3558		0.000000,0.000000,	15:30:16:0
-0.1569,0.0010,0.9775,	0.61,-4.39,-2.56,	23.3654		0.000000,0.000000,	15:30:16:20
-0.1556,0.0015,0.9769,	0.55,-4.39,-2.50,	23.3750		0.000000,0.000000,	15:30:16:20
-0.1571,0.0004,0.9783,	0.49,-4.39,-2.50,	23.3846		0.000000,0.000000,	15:30:16:20
-0.1554,0.0007,0.9773,	0.55,-4.33,-2.44,	23.3942		0.000000,0.000000,	15:30:16:20
-0.1553,0.0012,0.9790,	0.55,-4.46,-2.50,	23.4038		0.000000,0.000000,	15:30:16:20
-0.1565,0.0002,0.9775,	0.55,-4.46,-2.56,	23.4135		0.000000,0.000000,	15:30:16:20
-0.1570,0.0002,0.9773,	0.61,-4.39,-2.56,	23.4231		0.000000,0.000000,	15:30:16:40
-0.1564,0.0000,0.9778,	0.55,-4.33,-2.50,	23.4327		0.000000,0.000000,	15:30:16:40
-0.1565,0.0012,0.9757,	0.55,-4.46,-2.56,	23.4423		0.000000,0.000000,	15:30:16:40
-0.1569,-0.0016,0.9757,	0.49,-4.46,-2.50,	23.4519		0.000000,0.000000,	15:30:16:40
-0.1555,0.0006,0.9771,	0.55,-4.27,-2.56,	23.4615		0.000000,0.000000,	15:30:16:40
-0.1559,0.0010,0.9773,	0.55,-4.39,-2.50,	23.4712		0.000000,0.000000,	15:30:16:40
-0.1556,0.0011,0.9772,	0.55,-4.33,-2.50,	23.4808		0.000000,0.000000,	15:30:16:60
-0.1554,0.0009,0.9773,	0.55,-4.39,-2.62,	23.4904		0.000000,0.000000,	15:30:16:60
-0.1559,0.0011,0.9767,	0.55,-4.39,-2.56,	23.5000		0.000000,0.000000,	15:30:16:60
-0.1558,-0.0001,0.9773,	0.55,-4.39,-2.56,	23.5096		0.000000,0.000000,	15:30:16:60
-0.1572,0.0001,0.9769,	0.55,-4.46,-2.50,	23.5192		0.000000,0.000000,	15:30:16:60
-0.1555,0.0012,0.9779,	0.49,-4.33,-2.56,	23.5288		0.000000,0.000000,	15:30:16:60
-0.1554,-0.0005,0.9775,	0.49,-4.39,-2.56,	23.5385		0.000000,0.000000,	15:30:16:80
-0.1566,0.0015,0.9783,	0.61,-4.39,-2.56,	23.5481		0.000000,0.000000,	15:30:16:80
-0.1561,0.0007,0.9790,	0.61,-4.39,-2.50,	23.5577		0.000000,0.000000,	15:30:16:80
-0.1558,-0.0004,0.9771,	0.55,-4.39,-2.50,	23.5673		0.000000,0.000000,	15:30:16:80
-0.1554,0.0028,0.9778,	0.49,-4.39,-2.56,	23.5769		0.000000,0.000000,	15:30:16:80
-0.1564,0.0000,0.9774,	0.55,-4.39,-2.62,	23.5865		0.000000,0.000000,	15:30:16:80
-0.1564,0.0001,0.9766,	0.55,-4.46,-2.56,	23.5962		0.000000,0.000000,	15:30:17:0
-0.1558,0.0020,0.9767,	0.55,-4.46,-2.50,	23.6058		0.000000,0.000000,	15:30:17:0
-0.1562,0.0009,0.9785,	0.55,-4.27,-2.50,	23.6154		0.000000,0.000000,	15:30:17:0
-0.1555,0.0012,0.9773,	0.55,-4.46,-2.50,	23.6250		0.000000,0.000000,	15:30:17:0
-0.1564,-0.0001,0.9769,	0.55,-4.39,-2.50,	23.6346		0.000000,0.000000,	15:30:17:0
-0.1558,0.0016,0.9771,	0.55,-4.27,-2.56,	23.6442		0.000000,0.000000,	15:30:17:0
-0.1549,0.0012,0.9769,	0.49,-4.39,-2.50,	23.6538		0.000000,0.000000,	15:30:17:20
-0.1565,-0.0001,0.9779,	0.49,-4.39,-2.50,	23.6635		0.000000,0.000000,	15:30:17:20
-0.1558,0.0007,0.9778,	0.55,-4.46,-2.62,	23.6731		0.000000,0.000000,	15:30:17:20
-0.1556,0.0013,0.9780,	0.55,-4.39,-2.56,	23.6827		0.000000,0.000000,	15:30:17:20
-0.1571,0.0010,0.9766,	0.49,-4.39,-2.50,	23.6923		0.000000,0.000000,	15:30:17:20
-0.1545,0.0005,0.9758,	0.55,-4.46,-2.56,	23.7019		0.000000,0.000000,	15:30:17:20
-0.1560,0.0010,0.9775,	0.55,-4.46,-2.50,	23.7115		0.000000,0.000000,	15:30:17:40
-0.1564,0.0020,0.9752,	0.49,-4.39,-2.56,	23.7212		0.000000,0.000000,	15:30:17:40
-0.1561,0.0005,0.9763,	0.49,-4.39,-2.50,	23.7308		0.000000,0.000000,	15:30:17:40
-0.1573,0.0001,0.9769,	0.55,-4.39,-2.50,	23.7404		0.000000,0.000000,	15:30:17:40
-0.1565,0.0000,0.9771,	0.55,-4.39,-2.50,	23.7500		0.000000,0.000000,	15:30:17:40
-0.1556,0.0006,0.9781,	0.49,-4.39,-2.56,	23.7596		0.000000,0.000000,	15:30:17:60
-0.1561,0.0005,0.9760,	0.55,-4.46,-2.50,	23.7692		0.000000,0.000000,	15:30:17:60
-0.1552,0.0010,0.9780,	0.55,-4.33,-2.50,	23.7788		0.000000,0.000000,	15:30:17:60
-0.1593,0.0002,0.9764,	0.55,-4.39,-2.56,	23.7885		0.000000,0.000000,	15:30:17:60
-0.1564,0.0020,0.9775,	0.49,-4.33,-2.50,	23.7981		0.000000,0.000000,	15:30:17:60
-0.1504,0.0031,0.9788,	0.55,-4.46,-2.56,	23.8077		0.000000,0.000000,	15:30:17:60
-0.1609,-0.0031,0.9749,	0.49,-4.33,-2.50,	23.8173		0.000000,0.000000,	15:30:17:60
-0.1559,0.0005,0.9781,	0.49,-4.39,-2.44,	23.8269		0.000000,0.000000,	15:30:17:80
-0.1510,0.0023,0.9784,	0.55,-4.39,-2.56,	23.8365		0.000000,0.000000,	15:30:17:80
-0.1617,-0.0029,0.9747,	0.55,-4.39,-2.44,	23.8462		0.000000,0.000000,	15:30:17:80
-0.1532,0.0018,0.9771,	0.49,-4.39,-2.44,	23.8558		0.000000,0.000000,	15:30:17:80
-0.1556,0.0016,0.9774,	0.55,-4.33,-2.50,	23.8654		0.000000,0.000000,	15:30:17:80
-0.1567,-0.0002,0.9769,	0.55,-4.46,-2.62,	23.8750		0.000000,0.000000,	15:30:18:0
-0.1536,0.0011,0.9763,	0.55,-4.33,-2.50,	23.8846		0.000000,0.000000,	15:30:18:0
-0.1575,0.0005,0.9768,	0.55,-4.39,-2.50,	23.8942		0.000000,0.000000,	15:30:18:0
-0.1575,0.0007,0.9758,	0.55,-4.39,-2.62,	23.9038		0.000000,0.000000,	15:30:18:0
-0.1544,0.0010,0.9774,	0.55,-4.46,-2.56,	23.9135		0.000000,0.000000,	15:30:18:0
-0.1584,-0.0020,0.9753,	0.49,-4.46,-2.56,	23.9231		0.000000,0.000000,	15:30:18:0
-0.1554,0.0007,0.9778,	0.55,-4.39,-2.50,	23.9327		0.000000,0.000000,	15:30:18:20
-0.1553,0.0023,0.9772,	0.49,-4.46,-2.50,	23.9423		0.000000,0.000000,	15:30:18:20
-0.1578,-0.0013,0.9761,	0.55,-4.39,-2.50,	23.9519		0.000000,0.000000,	15:30:18:20
-0.1558,0.0023,0.9764,	0.55,-4.39,-2.56,	23.9615		0.000000,0.000000,	15:30:18:20
-0.1564,0.0005,0.9767,	0.55,-4.33,-2.50,	23.9712		0.000000,0.000000,	15:30:18:20
-0.1570,0.0005,0.9755,	0.49,-4.39,-2.50,	23.9808		0.000000,0.000000,	15:30:18:20
-0.1567,0.0009,0.9757,	0.49,-4.33,-2.50,	23.9904		0.000000,0.000000,	15:30:18:40
-0.1554,0.0013,0.9773,	0.61,-4.46,-2.56,	24.0000		0.000000,0.000000,	15:30:18:40
-0.1569,0.0009,0.9760,	0.49,-4.39,-2.50,	24.0096		0.000000,0.000000,	15:30:18:40
-0.1547,0.0004,0.9773,	0.55,-4.39,-2.56,	24.0192		0.000000,0.000000,	15:30:18:40
-0.1564,-0.0009,0.9760,	0.55,-4.33,-2.56,	24.0288		0.000000,0.000000,	15:30:18:40
-0.1558,0.0002,0.9771,	0.61,-4.39,-2.62,	24.0385		0.000000,0.000000,	15:30:18:40
-0.1569,0.0010,0.9764,	0.55,-4.46,-2.56,	24.0481		0.000000,0.000000,	15:30:18:60
-0.1553,-0.0005,0.9764,	0.43,-4.39,-2.50,	24.0577		0.000000,0.000000,	15:30:18:60
-0.1553,0.0009,0.9781,	0.55,-4.39,-2.50,	24.0673		0.000000,0.000000,	15:30:18:60
-0.1565,-0.0010,0.9764,	0.49,-4.46,-2.50,	24.0769		0.000000,0.000000,	15:30:18:60
-0.1565,0.0011,0.9767,	0.55,-4.46,-2.56,	24.0865		0.000000,0.000000,	15:30:18:60
-0.1560,-0.0005,0.9767,	0.49,-4.39,-2.50,	24.0962		0.000000,0.000000,	15:30:18:60
-0.1566,0.0001,0.9777,	0.55,-4.39,-2.56,	24.1058		0.000000,0.000000,	15:30:18:80
-0.1570,0.0007,0.9761,	0.49,-4.39,-2.56,	24.1154		0.000000,0.000000,	15:30:18:80
-0.1555,0.0021,0.9771,	0.55,-4.39,-2.56,	24.1250		0.000000,0.000000,	15:30:18:80
-0.1571,-0.0001,0.9767,	0.55,-4.39,-2.50,	24.1346		0.000000,0.000000,	15:30:18:80
-0.1539,0.0016,0.9778,	0.49,-4.39,-2.50,	24.1442		0.000000,0.000000,	15:30:18:80
-0.1572,0.0004,0.9746,	0.49,-4.39,-2.56,	24.1538		0.000000,0.000000,	15:30:18:80
-0.1565,0.0010,0.9781,	0.49,-4.39,-2.50,	24.1635		0.000000,0.000000,	15:30:19:0
-0.1554,0.0007,0.9781,	0.55,-4.33,-2.56,	24.1731		0.000000,0.000000,	15:30:19:0
-0.1561,0.0004,0.9773,	0.49,-4.33,-2.56,	24.1827		0.000000,0.000000,	15:30:19:0
-0.1549,0.0000,0.9769,	0.49,-4.39,-2.56,	24.1923		0.000000,0.000000,	15:30:19:0
-0.1561,-0.0002,0.9783,	0.61,-4.39,-2.56,	24.2019		0.000000,0.000000,	15:30:19:0
-0.1575,0.0005,0.9774,	0.49,-4.39,-2.50,	24.2115		0.000000,0.000000,	15:30:19:0
-0.1552,0.0006,0.9767,	0.49,-4.46,-2.56,	24.2212		0.000000,0.000000,	15:30:19:20
-0.1572,0.0000,0.9774,	0.49,-4.39,-2.56,	24.2308		0.000000,0.000000,	15:30:19:20
-0.1560,0.0000,0.9778,	0.49,-4.39,-2.56,	24.2404		0.000000,0.000000,	15:30:19:20
-0.1561,0.0000,0.9777,	0.55,-4.39,-2.50,	24.2500		0.000000,0.000000,	15:30:19:20
-0.1567,-0.0010,0.9766,	0.49,-4.33,-2.56,	24.2596		0.000000,0.000000,	15:30:19:20
-0.1553,0.0018,0.9780,	0.55,-4.46,-2.56,	24.2692		0.000000,0.000000,	15:30:19:40
-0.1577,-0.0004,0.9769,	0.55,-4.39,-2.56,	24.2788		0.000000,0.000000,	15:30:19:40
-0.1570,-0.0012,0.9788,	0.55,-4.46,-2.56,	24.2885		0.000000,0.000000,	15:30:19:40
-0.1552,0.0001,0.9760,	0.55,-4.33,-2.56,	24.2981		0.000000,0.000000,	15:30:19:40
-0.1570,-0.0006,0.9773,	0.55,-4.39,-2.56,	24.3077		0.000000,0.000000,	15:30:19:40
-0.1555,0.0012,0.9768,	0.49,-4.46,-2.56,	24.3173		0.000000,0.000000,	15:30:19:40
-0.1564,0.0010,0.9769,	0.49,-4.33,-2.50,	24.3269		0.000000,0.000000,	15:30:19:60
-0.1569,-0.0012,0.9772,	0.49,-4.46,-2.56,	24.3365		0.000000,0.000000,	15:30:19:60
-0.1556,0.0018,0.9778,	0.55,-4.39,-2.50,	24.3462		0.000000,0.000000,	15:30:19:60
-0.1593,-0.0013,0.9775,	0.55,-4.39,-2.50,	24.3558		0.000000,0.000000,	15:30:19:60
-0.1531,0.0032,0.9795,	0.49,-4.46,-2.56,	24.3654		0.000000,0.000000,	15:30:19:60
-0.1581,-0.0004,0.9772,	0.49,-4.39,-2.50,	24.3750		0.000000,0.000000,	15:30:19:60
-0.1575,-0.0013,0.9779,	0.49,-4.46,-2.50,	24.3846		0.000000,0.000000,	15:30:19:80
-0.1533,0.0020,0.9777,	0.55,-4.46,-2.56,	24.3942		0.000000,0.000000,	15:30:19:80
-0.1578,-0.0015,0.9777,	0.55,-4.39,-2.50,	24.4038		0.000000,0.000000,	15:30:19:80
-0.1565,0.0006,0.9775,	0.55,-4.46,-2.50,	24.4135		0.000000,0.000000,	15:30:19:80
-0.1555,0.0013,0.9784,	0.55,-4.39,-2.44,	24.4231		0.000000,0.000000,	15:30:19:80
-0.1581,0.0001,0.9767,	0.55,-4.39,-2.50,	24.4327		0.000000,0.000000,	15:30:19:80
-0.1553,0.0004,0.9775,	0.55,-4.39,-2.50,	24.4423		0.000000,0.000000,	15:30:20:0
-0.1580,-0.0002,0.9760,	0.55,-4.52,-2.56,	24.4519		0.000000,0.000000,	15:30:20:0
-0.1575,-0.0009,0.9777,	0.49,-4.39,-2.62,	24.4615		0.000000,0.000000,	15:30:20:0
-0.1538,-0.0012,0.9774,	0.55,-4.39,-2.56,	24.4712		0.000000,0.000000,	15:30:20:0
-0.1567,-0.0002,0.9768,	0.55,-4.46,-2.56,	24.4808		0.000000,0.000000,	15:30:20:0
-0.1542,0.0020,0.9780,	0.55,-4.39,-2.56,	24.4904		0.000000,0.000000,	15:30:20:0
-0.1558,0.0015,0.9775,	0.55,-4.39,-2.50,	24.5000		0.000000,0.000000,	15:30:20:20
-0.1576,-0.0002,0.9767,	0.55,-4.46,-2.50,	24.5096		0.000000,0.000000,	15:30:20:20
-0.1549,0.0011,0.9784,	0.49,-4.46,-2.62,	24.5192		0.000000,0.000000,	15:30:20:20
-0.1566,-0.0004,0.9775,	0.55,-4.39,-2.56,	24.5288		0.000000,0.000000,	15:30:20:20
-0.1569,0.0006,0.9756,	0.55,-4.39,-2.50,	24.5385		0.000000,0.000000,	15:30:20:20
-0.1537,0.0009,0.9768,	0.55,-4.46,-2.50,	24.5481		0.000000,0.000000,	15:30:20:20
-0.1578,-0.0012,0.9777,	0.49,-4.46,-2.56,	24.5577		0.000000,0.000000,	15:30:20:40
-0.1558,0.0023,0.9781,	0.55,-4.39,-2.56,	24.5673		0.000000,0.000000,	15:30:20:40
-0.1536,0.0013,0.9780,	0.49,-4.39,-2.50,	24.5769		0.000000,0.000000,	15:30:20:40
-0.1584,-0.0026,0.9795,	0.55,-4.33,-2.50,	24.5865		0.000000,0.000000,	15:30:20:40
-0.1549,0.0007,0.9779,	0.61,-4.39,-2.56,	24.5962		0.000000,0.000000,	15:30:20:40
-0.1565,0.0012,0.9789,	0.55,-4.46,-2.50,	24.6058		0.000000,0.000000,	15:30:20:40
-0.1555,-0.0002,0.9789,	0.55,-4.46,-2.56,	24.6154		0.000000,0.000000,	15:30:20:60
-0.1550,0.0013,0.9786,	0.49,-4.39,-2.56,	24.6250		0.000000,0.000000,	15:30:20:60
-0.1553,0.0001,0.9774,	0.61,-4.33,-2.56,	24.6346		0.000000,0.000000,	15:30:20:60
-0.1550,0.0001,0.9785,	0.55,-4.39,-2.56,	24.6442		0.000000,0.000000,	15:30:20:60
-0.1560,-0.0002,0.9779,	0.55,-4.46,-2.56,	24.6538		0.000000,0.000000,	15:30:20:60
-0.1564,-0.0004,0.9783,	0.61,-4.39,-2.50,	24.6635		0.000000,0.000000,	15:30:20:80
-0.1558,-0.0001,0.9778,	0.49,-4.33,-2.50,	24.6731		0.000000,0.000000,	15:30:20:80
-0.1547,0.0004,0.9775,	0.55,-4.39,-2.56,	24.6827		0.000000,0.000000,	15:30:20:80
-0.1559,-0.0002,0.9792,	0.55,-4.39,-2.56,	24.6923		0.000000,0.000000,	15:30:20:80
-0.1549,0.0005,0.9791,	0.55,-4.46,-2.56,	24.7019		0.000000,0.000000,	15:30:20:80
-0.1562,0.0011,0.9778,	0.49,-4.39,-2.50,	24.7115		0.000000,0.000000,	15:30:20:80
-0.1577,0.0007,0.9755,	0.55,-4.39,-2.56,	24.7212		0.000000,0.000000,	15:30:21:0
-0.1565,0.0005,0.9785,	0.49,-4.39,-2.50,	24.7308		0.000000,0.000000,	15:30:21:0
-0.1549,0.0009,0.9774,	0.55,-4.46,-2.62,	24.7404		0.000000,0.000000,	15:30:21:0
-0.1565,0.0002,0.9764,	0.61,-4.46,-2.44,	24.7500		0.000000,0.000000,	15:30:21:0
-0.1561,0.0006,0.9778,	0.49,-4.39,-2.56,	24.7596		0.000000,0.000000,	15:30:21:0
-0.1569,-0.0002,0.9775,	0.61,-4.39,-2.56,	24.7692		0.000000,0.000000,	15:30:21:0
-0.1561,-0.0001,0.9772,	0.49,-4.39,-2.50,	24.7788		0.000000,0.000000,	15:30:21:20
-0.1559,-0.0005,0.9778,	0.49,-4.33,-2.56,	24.7885		0.000000,0.000000,	15:30:21:20
-0.1571,0.0005,0.9769,	0.55,-4.33,-2.56,	24.7981		0.000000,0.000000,	15:30:21:20
-0.1562,-0.0010,0.9775,	0.49,-4.52,-2.56,	24.8077		0.000000,0.000000,	15:30:21:20
-0.1560,0.0017,0.9762,	0.55,-4.39,-2.56,	24.8173		0.000000,0.000000,	15:30:21:20
-0.1555,0.0005,0.9784,	0.55,-4.39,-2.50,	24.8269		0.000000,0.000000,	15:30:21:20
-0.1573,-0.0004,0.9774,	0.49,-4.33,-2.56,	24.8365		0.000000,0.000000,	15:30:21:40
-0.1556,0.0018,0.9768,	0.49,-4.39,-2.56,	24.8462		0.000000,0.000000,	15:30:21:40
-0.1569,-0.0009,0.9777,	0.49,-4.39,-2.50,	24.8558		0.000000,0.000000,	15:30:21:40
-0.1561,0.0012,0.9784,	0.55,-4.39,-2.50,	24.8654		0.000000,0.000000,	15:30:21:40
-0.1559,0.0017,0.9784,	0.55,-4.39,-2.56,	24.8750		0.000000,0.000000,	15:30:21:40
-0.1556,0.0013,0.9774,	0.61,-4.33,-2.44,	24.8846		0.000000,0.000000,	15:30:21:40
-0.1559,0.0012,0.9779,	0.55,-4.33,-2.56,	24.8942		0.000000,0.000000,	15:30:21:60
-0.1560,0.0007,0.9786,	0.55,-4.39,-2.56,	24.9038		0.000000,0.000000,	15:30:21:60
-0.1567,0.0005,0.9778,	0.55,-4.39,-2.56,	24.9135		0.000000,0.000000,	15:30:21:60
-0.1554,-0.0001,0.9763,	0.55,-4.39,-2.50,	24.9231		0.000000,0.000000,	15:30:21:60
-0.1559,0.0011,0.9789,	0.49,-4.33,-2.44,	24.9327		0.000000,0.000000,	15:30:21:60
-0.1547,0.0004,0.9775,	0.49,-4.33,-2.50,	24.9423		0.000000,0.000000,	15:30:21:60
-0.1569,0.0010,0.9797,	0.49,-4.46,-2.56,	24.9519		0.000000,0.000000,	15:30:21:80
-0.1554,0.0022,0.9773,	0.55,-4.39,-2.50,	24.9615		0.000000,0.000000,	15:30:21:80
-0.1561,0.0004,0.9773,	0.55,-4.46,-2.56,	24.9712		0.000000,0.000000,	15:30:21:80
-0.1560,0.0016,0.9775,	0.55,-4.39,-2.56,	24.9808		0.000000,0.000000,	15:30:21:80
-0.1558,0.0013,0.9788,	0.55,-4.39,-2.50,	24.9904		0.000000,0.000000,	15:30:21:80
-0.1564,-0.0005,0.9783,	0.49,-4.39,-2.56,	25.0000		0.000000,0.000000,	15:30:21:80
-0.1570,0.0005,0.9780,	0.55,-4.39,-2.44,	25.0096		0.000000,0.000000,	15:30:22:0
-0.1550,0.0006,0.9781,	0.49,-4.39,-2.50,	25.0192		0.000000,0.000000,	15:30:22:0
-0.1566,0.0010,0.9767,	0.55,-4.46,-2.56,	25.0288		0.000000,0.000000,	15:30:22:0
-0.1559,0.0004,0.9772,	0.49,-4.39,-2.50,	25.0385		0.000000,0.000000,	15:30:22:0
-0.1565,0.0002,0.9779,	0.49,-4.39,-2.56,	25.0481		0.000000,0.000000,	15:30:22:0
